"fuakedh"		"v3"	"bli tilfreds, fornøyd, få nok"
"fuamahkehtedh"		"v1"	"makte, kunne rå med"	"(arbeid), ha krefter til, mestre"
"fuehpiedidh"		"v"	"travelt ha det-"
"fåarhtahtidh"		"v"	"lede simler"	"(som har kalvet) sakte etter flokken"
"fååtesidh"		"v"	"mangle"
"fïjnehtidh"		"v"	"oppholde, hefte"	"(noen)"
"føørhkedidh"		"v"	"le"
"gaadtsedh"	"gaadtsa"	"vx"	"spise med skei"
"gaagnadehtedh"		"v1"	"anse som kvalifisert, dugelig, brukbar, kompetent"
"gaahkasjidh"		"v"	"stirre, nistirre"
"gaahtjedh"		"v"	"kappes, konkurrere"
"gaajegostedh"		"v"	"gal"	"(bli -), plutselig bli ute av seg"
"gaalehtjidh"		"v"	"vade"
"gaaredh"		"v"	"surre, pakke sammen"	"(pakke sammen børene- maajsoeh gaaredh)", knytte""(knytte skoene)"
"gaaredidh"		"v"	"knytte, surre fast flere ting"
"gaarehtidh"		"v"	"knytte"
"gaarhkedh"	"gaarhka"	"vx"	"surre fast, snøre"
"gaarhkedidh"		"v"	"sholde på  å nøre"
"gaarsjaldovvedh"	"gaarsjaldåvva"	"vx"	"vokse seg stødig"
"gaarvenidh"		"v"	"forvinne, bli borte"
"gaatedidh"		"v"	"ønske, ville ha"
"gaatelassjedh"		"v4"	"beklage, ønske, ville ha"
"gaatodh"		"v"	"bort komme -, komme ut av syne, utebli, bli borte, forsvinne"	"borte være-"
"gaatoelidh"		"v"	"utebli, plutselig bli borte, komme bort"
"gaavestidh"		"v"	"gjespe"
"gaavnedh"		"v4"	"(til et sted)"	"finne"	"(noe), finne fram"
"gaavnedidh"		"v"	"treffes, møtes, finne hverandre, ha stevnemøte"
"gaavnehtidh"		"v"	"finne på, tenke ut, pønse ut"
"gaavnesjidh"		"v"	"treffes, møtes"	"(med noen), treffes igjen"
"gabpeldidh"		"v"	"flyte"
"gabrodh"	"gobre"	"vx"	"holde seg oppå f.eks.snøen"
"gadtjedh"	"gadtja"	"vx"	"late vannet, pisse"
"gadtsedidh"		"v"	"mate med skei"
"gaegkedh"		"v1"	"tygge"
"gaegniedidh"		"v"	"klare, makte"
"gaeledh"		"v1"	"vasse, vade"
"gaempierdidh"		"v"	"falle, bikke over"
"gaerhtedh"		"v1"	"bry seg om, synes om, være glad i, være hengiven, holde seg til"	"(ij miesiem gaerhtieh-"	"(den simla) bryr seg ikke om kalven sin)"
"gaerkiehtidh"		"v"	"komme i en lang rekke"	"(begynne å-)"	"rakne"
"gaerviehtestedh"	"gaerviehtasta"	"v1"	"kaste bort noe plutselig"
"gaerviehtidh"		"v"	"kaste bort, miste"
"gaetskedh"		"v1"	"bite"
"gagkestidh"		"v"	"tjene, hjelpe"
"gagnijdehtedh"		"v1"	"duge"	"(til noe)"
"gahkedh"		"v3"	"stamme"
"gahkestidh"		"v"	"stamme"
"gahpedh"	"gahpa"	"vx"	"reise seg på to for å slå" "streve etter å komme opp"
"gahpestidh"		"v"	"reise seg på to for å slå hastig, uventa"
"gahtjedatedh"	"gahtjedata"	"vx"	"falle sammen"
"gahtjehtidh"		"v"	"felle, flå, kalve, la felle";	"kalve"
"gajhkanidh"		"v"	"revne, rives i stykker"	"(klær, merket reinøre osv.)"
"gajhkedh"	"gajhka"	"vx"	"tørke, tørkes"
"galhkasovvedh"		"v"	"ferdig bli-"
"galhkedh"		"v"	"slutte, gjøre seg ferdig" "bli ferdig""(gosse galhkeme daehtie bovreste-da jeg ble ferdig i butikken)"
"galkedh"	"galka"	"vx"	"- v."	"skulle, måtte"	"(gosse galka olkese ryøjnesjidh- når man skal/må ut å gjete)";	"renne"	"(om væske, etc.)"
"gallanidh"		"v"	"mettes, bli mett"
"gaptjedh"		"v4"	"dekke til, legge over, bre over, lukke"		"(oksem gaptjedh-lukke døra )"
"gaptjedidh"		"v"	"dekke til, dekke"	"(flere ting), re seng, bre over"
"gaptjelgidh"		"v"	"stenges, bli dekket, bli bredd over"
"gaptjelostedh"		"v5"	"bli lukket"
"gaptjestidh"		"v"	"stenge el. bre over el. lukke som snarest"
"garkasidh"		"v"	"(svært), renne av"	"dryppe"	"(tjaetsie-lihteste garkese)"	"(maelie garkese)"	"( manne viht viermiem soejmehtji tjaetseste lutnjem,baajem ånnetji gårkasjidh)"
"garmaridh"		"v"	"sole seg i glansen, få selvfølelse av ros, bli oppløftet av ros"
"garmarostedh"		"v5"	"uoppfodret gi håndsrekning, bli fornøyd"	"(over ros el. at en lykkes med noe), få økt selvtillit"
"garmerdehtedh"		"v1"	"oppmuntre"
"garmerdidh"		"v"	"rose, skryte"
"garvehtjidh"		"v"	"ta omveier"
"garvenidh"		"v"	"fryse, forfryse"
"gaskedh"	"gaska"	"vx"	"lyne"
"gaskesadtedh"		"v"	"utveksle kontakt, komme i kontakt"	"(med)"
"gaskestalledh"		"v"	"kommunisere, samtale"
"geagkaridh"		"v"	"miste fatningen, bli ute av seg"
"geahtjodh"		"v"	"stiv"	"(bli-), bli støl, stivne"
"geakasjidh"		"v"	"tvile, være tvilrådig, akte, ha til hensikt, ha til mening"	"(ij Meerje dam geaksejh)"	"(manne maaje geakasjamme-"	"(enda)det var min mening)"
"gearodh"		"v2"	"(i meg, munnjien )+"	"forelske seg"
"geasastehtedh"	"geasastahta"	"vx"	"sele på"	"(f. eks. kjørerein)"	"- v."
"geatskanidh"		"v"	"nærme seg, komme nærmere"
"geehtedh"	"geehtie"	"vx"	"overvåke, passe"
"geehtedidh"		"v"	"passe seg"
"geehtestidh"		"v"	"sørge for, ta vare på, ivareta"	"(dihte gujht geehtesti jitjse bueriem-han sørget for seg sjøl/ivaretok sine egne interesser)"
"geelkedh"	"geelkie"	"v6"	"rekke fram"	"(noe), tilby"	"- v."
"geerelidh"		"v"	"fange, ta til fange"
"geerjehtidh"		"v"	"spre utover"
"geerredidh"		"v"	"sprike"
"geervedh"		"v6"	"ferdig gjøre-, ta seg sammen, fatte mot"
"geervehtidh"		"v"	"ferdig gjøre-"
"geevledh"	"gojredh"	"vx"	"skrike"
"gejhkielidh"		"v"	"rive i stykker, flenge"
"gelmedh"		"v1"	"fryse"
"gepsedh"		"v1"	"forfordele, være korrupt"
"gervedh"		"v1"	"vike, gjøre en omvei, gå utenom, forbigå"
"gesnjedh"		"v1"	"nyse"
"gevsiedidh"		"v"	"klandre, være sint og komme med uhøflige bemerkninger"
"gevtjiehtidh"		"v"	"kneise med nakken"	"(plutselig)"
"gieblestehtedh"		"v1"	"snakke nedsettende om noen, baktale"
"giebrelgovvedh"	"giebrelgåvva"	"vx"	"vikle seg inn"
"giehtelidh"		"v"	"holde på med noe, være beskjeftiget med noe, foreta seg noe"
"giehtjedh"		"v"	"se på"
"giehtjedidh"		"v"	"vurdere, studere, kontrollere, undersøke, teste, sjekke"
"giehtjelidh"		"v"	"friste, lede i fristelse"
"gieledh"	"geala"	"vx"	"fange fugl med snarer"
"gielkerdidh"		"v"	"anklage, klage på, lyve"
"gieltedh"		"v1"	"spenne"	"(hanen), sette i spenn"
"giengsjehtidh"		"v"	"gløtte"	"(sette døra på gløtt)"
"gierestalledh"		"v"	"renne unna bakke, sette utfor på ski"
"gierestidh"		"v"	"ake på ski, kjelke, pulk, baken" "sette utover"
"gieriedidh"		"v"	"beruset bli-, påseilet"
"giermedh"		"v"	"rose andre"
"giesedh"		"v1"	"trekke, dra"
"gietedalledh"		"v"	"håndtere"
"gievledidh"		"v"	"forme en runding"
"gievredehtedh"		"v1"	"trette ut"	"(noen)"
"gievredidh"		"v1"	"trette ut"	"(noen)"
"gihtjedh"	"gihtjie"	"vx"	"spørre"
"gijhtedh"		"v1"	"takke"
"gijkedh"		"v4"	"(nå og da) mellom skyene"	"blinke, glinse"	"(om alt blankt og glinsende), skinne, funkle, lyse fram"	"(om solen)"
"gijvieldidh"		"v"	"grassere, være ustyrlig"	"(om barn)"
"gikngieldidh"		"v"	"fylles med tårer"
"giltedh"		"v1"	"glinse, glitre, være festlig antrukket"
"girrelidh"		"v"	"stikke av fra hjorden, fare av sted (om rein)"	"absolutt ville være med (om barn)"
"girtedh"		"v1"	"sveve, kretse"
"goedtehtjidh"		"v"	"kalve"	"(dellie aaltoeh aelkieh goedtehtjidh-nå begynner simlene så smått å kalve"	"(en etter en))"
"goegkedh"		"v4"	"sliten bli-, trett"
"goegkedidh"		"v"	"vemmelig være-"
"goegkerdidh"		"v"	"krype, krabbe"
"goejhkesjidh"		"v"	"huje, rope"
"goekedh"		"v4"	"skinne"	"(om solen/månen)"
"goeksegidh"		"v"	"flamme, lyse"	"(om nordlys)"
"goeljestidh"		"v"	"stange til"	"(med hornene)"
"goepedh"		"v4"	"klø"	"(om noe som får en til å føle kløe)"
"goepedidh"		"v"	"klø, føle kløe"
"goeredehtedh"	"goeredahta"	"vx"	"grave og spørre drive på å-"
"goeredh"	"guara"	"vx"	"følge spor"
"goerehtalledh"		"v4"	"etterforske, spørre"	"(stadig, inntrengende)"
"goerehtehtedh"		"v1"	"spørre, etterforske, undersøke"
"goerehtidh"		"v1"	"etterforske, undersøke, spørre"
"goerkelidh"		"v"	"forklare"	"(person), få til å forstå"
"goerkesadtedh"		"v4"	"forståelse komme til-, forstå hverandre"
"goerkesidh"		"v"	"forståelse komme til-, forstå hverandre"
"goerkestehtedh"		"v1"	"forklare, gjøre ting klart for en"
"goerpedehtedh"		"v1"	"ødelegge, forårsake uheldig forløp, gjøre ugagn, fortred"
"goesmeridh"		"v"	"kaste opp, spy"
"goetsedh"	"guatsa"	"v4"	"springe, løpe; klatre, krype (om orm)"
"goetsedidh"		"v"	"springe, løpe"
"goetsehtidh"		"v"	"kjøre fort, jage på, få til å springe, la springe, springe etter"
"goetselidh"		"v"	"stikke av"
"goevledh"	"guavla"	"vx"	"kikke/se etter"
"goevlelidh"		"v"	"besøke, titte innom som snarest, kaste et blikk på, titte som snarest"
"goevlestidh"		"v"	"avlegge et kort besøk, titte innom"
"gohpedh"		"v4"	"hule ut"
"gohtjesovvedh"		"v4"	"kalles, bli benevnt, bli tilkalt"
"gojkelovvedh"	"gojkelovva"	"vx"	"tørste"
"golhpesjidh"		"v"	"binde fast en klubbe om halsen på en hund"
"golteladtedh"	"golteladta"	"v4"	"være lydhør, være lydig, lytte"
"goltelidh"		"v"	"høre etter, lystre"
"gorhkesjidh"		"v"	"kirka"	"(gå i -)"
"gorredidh"		"v"	"ta vare på, berge, frelse"	"(saemien gielem gorredidh-ta vare på det samiske språket)"
"gorredovvedh"		"v"	"berges, frelses, bli tatt vare på"
"gosnedh"		"v4"	"surne, bli bedervet"	"(om kjøtt og annen mat)"
"gossedh"	"gåssa"	"vx"	"hoste"
"govledh"	"govloe"	"v5"	"høres"
"govledh"	"gåvla"	"vx"	"høre"
"govlehtalledh"		"v4"	"forhøre seg"	"(om noe), tinge flere"
"govlehtehtedh"		"v1"	"høre fra seg la-, være hørlig"
"govlehtidh"		"v"	"forhøre seg, høre etter";	"tinge til å gjøre noe"
"govlesadtedh"		"v4"	"høre hverandres mening"
"govleskoedtedh"		"v4"	"lytte, høre etter"
"govlestidh"		"v"	"høre litt"
"govlijidh"		"v"	"få høre plutselig"
"graade"	"graadh"	"vx"	"grader"
"guajhtsadidh"		"v"	"oppdage, merke, bli klar over"
"guaktadidh"		"v"	"bli to, føde"
"guaktastalledh"		"v4"	"ubesluttsom være-"	"(om man skal gjøre det ene eller det andre)"
"guapasjidh"		"v"	"klamre seg til"
"guarjasjidh"		"v"	"ligge sammenkrøllet"
"guarkadidh"		"v"	"forstå hverandre"
"guarkedh"		"v3"	"forstå, tolke"
"guassadalledh"		"v4"	"fremmed kjenne seg som-, oppføre seg som gjest"
"guassastalledh"		"v4"	"gjest oppføre seg som-, kjenne seg som fremmed"
"guassjalidh"		"v"	"innfall få et-, en idé, komme sent hjem om kvelden"
"gubpmiedidh"		"v"	"velte"
"gudsiestidh"		"v"	"takke"
"gudtsiestidh"		"v"	"takke"	"(særlig for mat og drikke)"
"guedtedh"		"v1"	"kalve, bære"
"guejstedh"		"v1"	"vite, forstå, tro"
"guepmierdidh"		"v"	"galoppere"	"- v."	"vuhtsedh"	"(bøøti vuhtsen-den kom galopperende)"
"guerkiehtidh"		"v"	"forstå straks, komme til innsikt"
"guhtsiehtidh"		"v"	"våken holde-"
"gujredh"	"gujrie"	"vx"	"pistre"
"gurkedh"	"gurkie"	"v"	"helle , slå i f.eks kaffe"
"gurkiestidh"		"v"	"slå i/helle litt i"
"gurredh"	"gårra"	"v1"	"strikke, lage intriger, ha skumle planer, oppvigle folk"	"(mot hverandre), ha baktanker"
"gusniedidh"		"v"	"bedervet lukte-, surt"
"gutnedh"		"v6"	"beundre, speide, speide på, gi akt på"
"gutnedidh"		"v"	"betrakte nøye, holde på å speide på"
"guvsedh"		"v6"	"geipe, sette trut"	"(munnjien barre guvsie setter bare en foraktelig trut mot meg)"
"guvsiedidh"		"v"	"baktale"
"gyjhtelassjedh"		"v4"	"takke"
"gyrkesjidh"		"v"	"kirke gå til-"
"gyvvenidh"		"v"	"nærgående bli-, påtrengende"
"gyöntedh"		"v5"	"havne, bære hen"	"(gåabph gyöntidh?-hvor bar det hen med dere?)"
"gyøsedehtedh"	"gyøsedahta"	"vx"	"dratt la bli-"
"gyøsedh"	"gyøsoe"	"vx"	"dratt bli- /slepet etter"
"gåajhkahtidh"		"v"	"dryppe la-"
"gåajhkodh"		"v2"	"dryppe, dryppe av"
"gåajhkoehtidh"		"v"	"dryppe la-"
"gåajhtsadidh"		"v"	"registrere, oppdage"
"gåajhtsaridh"		"v"	"var bli-, merke, oppfatte"
"gåajhtsedidh"		"v"	"oppfatte, bli var, merke"
"gåajvodh"	"gååjve"	"vx"	"ause"
"gåaljoestidh"		"v"	"stange"
"gåaloelidh"		"v"	"(i hjæl)"	"fryse"	"(manne tjoeverem dållem biejedh guktie im gåalolh-jeg må sette bål slik at jeg ikke skal fryse i hjæl=ollem gåalolh)"
"gåaradidh"		"v"	"- v."	"gå an, stå til"	"(guktie guarede?-hvordan går det/hvordan står det til?"
"gåarhmasjidh"		"v"	"galt synes at noe er-, /bakvendt"
"gåarodh"	"gååre"	"vx"	"sy"
"gåaskodh"	"gååske"	"vx"	"vekke"
"gåassodh"	"gååsse"	"v2"	"gjeste"
"gåassoehtidh"		"v"	"traktere, beverte"
"gåatodh"	"gååte"	"vx"	"beite"
"gåatoehtidh"		"v1"	"fore, la beite, føre på beite"
"gåavvarostedh"		"v5"	"gi opp, bli motløs"
"gåhkasjidh"		"v"	"lenge borte/lenge å vente på synes at noen blir-"
"gåhtjodh"	"gohtje"	"vx"	"kalle, benevne"
"gåhtsajehtedh"		"v1"	"vekke, synliggjøre, få til å våkne, gi en oppvekker"
"gåpmanidh"		"v"	"kantre, velte om"
"gårkasidh"		"v"	"(svært)"	"renne av, dryppe"	"(tjaetsie-lihteste garkese)"	"(maelie garkese)"	"(manne viht viermiem soejmehtji tjaetseste lutnjem,baajem ånnetji gårkasjidh)"
"gårredh"	"gårra"	"vx"	"knytte på kjeppel"
"gårredidh"		"v"	"knytte, binde"
"gåvlestidh"		"v"	"binde sammen ord, tilknytte"
"gåvnahtalledh"		"v4"	"farvel"	"(si - til flere)"
"gåvnahtehtedh"		"v1"	"si farvel"
"gåvnahtidh"		"v"	"avskjed med ta -, si farvel til"	"(person)"
"gåvnjerdidh"		"v"	"sjangle, gå ustøtt, ha lett for å snuble og falle"
"gåårvedidh"		"v"	"kle på seg de nødvendige plagg"
"gååvnesidh"		"v"	"eksistere, finnes"
"gååvnesovvedh"		"v4"	"funnet bli-"
"gæbpodh"		"v"	"oversvømmet bli -"	"(av skvett)"
"gæhtjodh"		"v2"	"stiv bli-, støl, lemster"	"(i legemsdel av anstrengelse)"
"gæhtsodh"		"v"	"(flere ting)"	"henge opp"	"(goh gaadtan båateme, viermide guadteme, baalhkese gyhtseme jih dejtie galhkeme, dellie åabpa Søøfe jeahta)"
"gæjmoedidh"		"v"	"forarge"
"gællasjidh"		"v"	"ligge henslengt"
"gæmhpodh"	"gymhpe"	"vx"	"streve, slite, slåss, ta tak, stanges"	"(om rein)"
"gærrodh		"v"	"banne"
"gævnjasjidh"		"v"	"henge, henge opp"
"gævnjodh"		"v2"	"henge opp"	"(flere ting)"
"gïebredh"		"v4"	"(f. eks. sener på pinne), binde omkring"	"rulle, vikle sammen"	"(f.eks. skinnbit for å lage knapp), vikle opp"	"(f. eks. ved i tau), pakke sammen"	"(skohøy i sekk), pakke inn"	"(f. eks. i papir)"
"gïebredidh"		"v"	"vikle seg inn, vikle seg fast"	"(bovtse eelki soehpenjasse gïebredidh-reinen begynte å vikle seg inn i tømmen)"	"(juktie aaltoe maahta bïjre såekiem vaedtsedh jih ij gïebredh-slik at simla kan gå rundt bjørka og ikke vikle seg fast)"
"gïebrelostedh"		"v5"	"vikle seg inn, bli viklet inn"
"gïehtjeladtedh"		"v4"	"forarge"
"gïehtjelidh"		"v"	"betrakte"
"gïelehtovvedh"		"v4"	"overbevist, bli  målløs"
"gïerehtehtedh"		"v1"	"utrydde, få til å dø ut, kutte"	"(et tre) slik at det ikke skyter skudd"
"gïetedidh"		"v"	"håndtere, ta rede på, ivareta"
"gïkngedh"		"v4"	"nistirre"
"gïkngestidh"		"v"	"blunke, sende et blikk"
"gïmpeldidh"		"v"	"gjøre fantestreker"
"gïrredh"		"v6"	"protestere, absolutt ville være med"	"(om barn)"
"gïrredidh"		"v"	"stritte imot, krangle"
"gøøledh"	"gøølie"	"vx"	"fiske"
"haabjelidh"		"v"	"vifte vekk"
"haabjesjidh"		"v"	"vifte"
"haadtoehtidh"		"v"	"hevne seg"
"haajpanidh"		"v"	"forsvinne, havne et sted hen, havne"	"(gåhkese don deavese dihte saejhtie haajpeni)"
"haalahtalledh"	"haalahtalla"	"v4"	"fly frem og tilbake, drive på å fly"	"- v"	"(eengkelh leah fierhten jååvlejijjen haalahtalleminie-englene driver på og flyr hver jul)"
"haalanidh"		"v"	"flyge i veg"
"haalvedh"		"v3"	"mestre"
"haampeldidh"		"v"	"hamle"	"(robåt)"	"- v."
"haanodh"		"v2"	"be pent, tigge"
"haasegåetedh"		"v1"	"sverme"	"(mygg) begynne å-"
"haavjodh"		"v"	"forgå, forsvinne"
"haavrestidh"		"v"	"glefse til"	"(bienje njietsegasse haavresti-hunden glefsa til i leggen)"
"haeliehtidh"		"v"	"flyge"
"haeniedidh"		"v"	"mase"
"haeniehtidh"		"v"	"håne"
"haestedh"		"v1"	"utfordre, oppfordre"
"hahtadidh"		"v"	"pønse ut, finne på, tenke ut"
"hajkedh"	"goetsedh"	"vx"	"løpe, springe"
"hajkedovvedh"		"v"	"forkastes, bli forkastet"
"hajkegåetedh"	"hajkegåata"	"vx"	"begynne å springe"
"hajkejahtjedh"	"hajkejahtja"	"vx"	"springe legge i veg og-, sette på sprang"
"hammoedidh"		"v"	"utforme"
"hanhkehtidh"		"v"	"gjø, gi fra seg små lyder før den tar til å -"	"(om hund, i mistenksomhet)"
"hankedidh"		"v"	"gjø, gi fra seg små lyder før den tar til å -"	"(om hund, i mistenksomhet)"
"harrestalledh"		"v"	"herske, regjere, råde over"
"heajhkaldehtedh"		"v1"	"bedra, overraske, forundre, villede"
"hearaldehtedh"		"v1"	"forstyrre"
"heeredh"	"heerie"	"vx"	"herme, ta etter"
"heevehtidh"		"v"	"lovprise, ære, lovsynge, feire, hylle"	"(gjøre ære på)"
"hepsedh"		"v1"	"lukte"
"hepsiehtidh"		"v"	"lukte på noe"
"hertsiedidh"		"v"	"slurvete være-, uvøren"
"hiejhtedh"		"v1"	"oppgi, forkaste"
"hiemedh"		"v"	"beklage"	"(seg)"
"hierpedh"	"hearpa"	"vx"	"skvette til, bli redd, kvekke til"
"hievedh"		"v1"	"greie, kunne"	"(hievedh dåeriedidh-kunne slå følge))"
"hinnedh"	"hinnie"	"vx"	"rekke over, nå"
"hispedh"		"v"	"(om ild)"	"fyke, frese"	"(snøen fyker-lopme hæspa)"
"hojjedehtedh"	"hojjedahta"	"vx"	"klage/jamre drive på å-"
"hojnegidh"		"v"	"skuffet bli-, bli sørgmodig"
"huhtedh"		"v1"	"bjeffe, gjø"	"(hund)"
"huhtiehtidh"		"v"	"gjø få en hund til å-"
"hurpieldidh"		"v"	"hoppe og sprette hit og dit"
"huvhnjedidh"		"v"	"huk sette seg på-"
"håagkodh"	"håågke"	"vx"	"fiske med snøre"
"håhkesjidh"		"v"	"håpe"
"håhtastehtedh"	"håhtastahta"	"vx"	"gjø la hunden drive og-"
"håjnodh"		"v"	"gråte, bli bedrøvet"
"håsvoeridh"		"v"	"klare, holde ut, makte"
"håtskoehtidh"		"v"	"hisse i veg hunden"	"(e)"	"- v."
"hæmmoehtidh"		"v"	"antyde"
"iedtedh"		"v1"	"fornærme"
"iehtsedh"	"eahtsa"	"v1"	"elske, være glad i"	"(jeg er engstelig for deg-datneste eahtsam)"
"ientedh"		"v1"	"gjøre, drive med, ha fore"
"iermedh"		"v"	"erte, terge"
"iernedh"		"v"	"ha til hensikt å"	"(jeg har til hensikt/tenker"	"(å gjøre noe)- leam earna)"
"iervedh"	"earva"	"vx"	"flå og partere"
"illedh"	"illie"	"vx"	"ferdig gjøre-, avslutte"
"irhkedh"		"v6"	"skade, skamslå, lemleste, pine, plage, mobbe"
"irhkesovvedh"		"v"	"drepes, ødelegges, pines, plages"
"jaavoelidh"		"v"	"forsvinne"
"jadtedidh"		"v"	"sette garn"
"jaegniehtidh"		"v"	"vente på anledning"	"(til å gjøre et varp el. et pek mot noen)"
"jaehkedh"	"jaaka"	"v1"	"tro, tro på, lite på, stole på"
"jaeltedh"		"v1"	"(rein, om ulv), gjø i sinne"	"angripe, komme og skremme"	"(bienje munnjien jaalta-hunden gjør i sinne på meg)" "(om hund)/kjefte på meg"	"(om f. eks. kvinnfolk))"
"jaeltiehtidh"		"v"	"angripe"	"(stadig holde på å - [om ulv])"	"- v."
"jaksedh"	"jaksa"	"vx"	"nå, rekke, «vinne»"
"jamhkedh"	"jamhka"	"vx"	"slukne"
"jamhkelidh"		"v"	"drepe"	"gjøre ende på"	"slokke"
"jammaridh"		"v"	"motet miste-, gi opp, ombestemme seg"
"jarkoestehtedh"	"jarkoestahta"	"vx"	"forandre"
"jealajehtedh"		"v1"	"helbrede, gjøre frisk"
"jeammaridh"		"v"	"ombestemme seg, miste motet, gi opp"
"jeatjadehtedh"		"v"	"endre, forandre, omgjøre"
"jeatjahtehtedh"		"v1"	"forandre, variere"
"jebjiedidh"		"v"	"gjøre dumheter"
"jeeredh"		"v6"	"fraråde, hindre"
"jeeredidh"		"v"	"hindre"	"(flere ganger)"
"jestiehtidh"		"v"	"melke en skvett"	"(varke soehpenjem ohtsedidh jih aaltoem jestiehtidh guktie prihtjegasse kreadta)"
"jidtedh"		"interj"	"å jøje meg"
"jiehtedh"		"v1"	"si, uttale"
"jiejkegåatedh"		"v1"	"betvile begynne å-"
"jiekedh"	"jeaka"	"vx"	"tett være-, holde vatn ute"
"jiermestalledh"		"v"	"fundere, spekulere, tenke, overveie"
"jiermiehtovvedh"		"v"	"forstanden miste-, miste tenkeevnen, bli gal"
"jieverdh"	"jeaverdh"	"jeavardahke"	"vx"	"spekalvskinn"
"jievkehtidh"		"v"	"somle, arbeide langsomt"
"jijhkedh"		"v"	"tvile"
"jijhtedh"		"v1"	"(om solen)"	"komme fram, stikke fram, komme til syne, vise seg, vake"	"(om fisk), gå opp", "spire"	"(kraesieh jijhtieh)"
"jijjehtovvedh"		"v"	"overnatte"
"jijledh"		"v"	"(vedvarende -)"	"smerte sterkt og brennende"	"(mellomting mellom verk og svie)"	"(baenie jæjla-tannen gjør stadig vondt)"
"joejkestidh"		"v"	"joike så smått"
"joekedidh"		"v"	"dele ut"
"joekehtehtedh"		"v1"	"analysere, skille, skjelne, holde fra hverandre"
"joekeldh"		"v"	"delt"	"(tredelt-guelmien joekeldh)"
"joevsedh"		"v4"	"lyse, skinne"	"(dle vuajna juavsa guhkene debpene)"
"jogrestidh"		"v"	"streife omkring, oppholde seg"
"johtehtjidh"		"v"	"flytte drive på å-"
"joksedidh"		"v"	"ta på seg ski"
"joptsestehtedh"		"v1"	"skrøne for noen slå av en-"
"joptsestidh"		"v"	"skrøne, juge"
"jorkesovvedh"		"v"	"endre seg, bli forandret"
"jovkedh"	"jåvka"	"vx"	"drikke"
"jovkestidh"		"v"	"drikke litt"
"juekedh"	"juaka"	"vx"	"dele"
"juekiestidh"		"v"	"dele"
"juhtedh"	"jåhta"	"v1"	"bevege seg, gli,bli gitt"	"(om råd, forslag), flytte"
"juhtiehtidh"		"v"	"hjelpe å flytte"
"juktiestidh"		"v"	"drepe"
"jurjiehtidh"		"v"	"stelle i stand mat"
"jurrieldidh"		"v"	"snu og vende"
"jyøtjedehtedh"		"v1"	"skille mellom to el. flere ting kunne-, forandre, se forskjell"
"jåarhkasovvedh"		"v"	"videreføres"
"jåerhkedh"		"v1"	"skjøte på, forlenge"
"jåhtajidh"		"v"	"flytte av sted"
"jårredh"		"v"	"danse, snu, gå rundt, trille, snurre""(biegkem jårredh-snu u vinden)"
"jårregåetedh"	"jårregåata"	"vx"	"snurre rundt , begynne å snurre rundt"
"jårrehtidh"		"v"	"snu om, få til å snu"
"jårrelidh"		"v"	"trille ned"
"jååhkesjidh"		"v"	"bekrefte, ta standpunkt"
"jæjhtedh"		"v"	"vise seg, komme til syne"
"jæjsodh"		"v2"	"rime, bli belagt med rim"
"jïejkedh"		"v4"	"betvile, være tvilrådig"	"(dam dle amma jïejkem-det betviler jeg)"
"jøørtedh"	"jøørtie"	"v6"	"begrave, oppholde seg rolig innen et bestemt område"
"klaadtenidh"		"v"	"blande seg"	"(om to eller fl.reinflokker)"
"kladtenidh"		"v"	"blande seg"	"(om to eller fl.reinflokker)"
"klieniedehtedh"		"v"	"glinse få til å-, få til å glitre"	"(de fikk til å glinse- klieniedehtiejin)"
"klienjedh"		"v1"	"glitre, glinse"
"klienjiedidh"		"v"	"blende sterkt, blende"	"(om nyfallen snø)"
"klijkedh"		"v1"	"glinse"
"klommerdidh"		"v"	"bale"
"kraakoejidh"		"v"	"kråkelyd lage-"	"(han gjorde kråkelyd-kraakoeji)"
"kraejedh"		"v1"	"(rein)"	"skrike"	"(ravn), grynte"
"kramhkestehtedh"		"v1"	"mase"	"(om unger)"
"kramhkestidh"		"v1"	"mase"	"(om unger)"
"krebpedidh"		"v"	"klore, klamre seg fast"
"kreemsedh"	"kreemsie"	"vx"	"gripe, ta fatt i"
"kridtnedh"	"krætna"	"vx"	"murre, knurre"
"kriebpesjidh"		"v"	"stille krav"
"krijtjehtidh"		"v"	"knirke få noe til å-"
"kristedh"		"v"	"døpe"
"kritnedh"		"v4"	"knurre, murre"
"kroehkedh"	"kruahka"	"vx"	"grave, rote"
"kroehkestalledh"	"kroehkestalla"	"vx"	"klø"
"krovredh"		"v6"	"knurre"
"kråahkoehtidh"		"v"	"- v."	"hekte sammen"	"(Grong-Kråangke"	"(der to elver hekter seg sammen))?"; "folde hender"
"kråavhkasjidh"		"v"	"ligge sammenkrøpet, ligge på en bestemt plass"
"krøøhkestidh"		"v"	"bry seg om, ta hensyn til, merke seg"
"krøøvvedidh"		"v"	"bøye, bøye seg, krøke seg"
"køøksedh"		"v"	"iaktta/holde øye med, gi akt på"
"laaknedh"		"vx"	"stille bli-"	"(om vær, vind)"
"laapedh"		"v4"	"tåkelegge, skoddelegge, legge seg utover"	"(om skodde/røyk)"
"laapestidh"		"v"	"skoddelegge, tåkelegge, legge seg utover"	"(om skodde/røyk)"
"laarhkodh"		"v"	"banke opp"	"(flere ganger), skade, slå, denge"
"laatjodh"	"låådtje"	"vx"	"reie opp, legge til rette"
